id,year,exhibit_id,category,hierarchy_path,label,amount,file_name,storage_url,pdf_page,bounding_box,created_at,hierarchy_level,parent_entity
da854604-1d9c-4bd8-9d7e-7b2c1d0596b0,2025,A,Liabilities,Primary Government > Business-type Activities,Total Liabilities (Subtotal),0,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,Business-type Activities
5994feb0-ce4d-4bc4-960e-d017cc4620d1,2025,A,Liabilities,Component Units > Metropolitan School Department,Total Liabilities (Subtotal),114782,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,School Department
c524ba73-fb8e-4fd5-8b7f-5e062afee6f9,2025,A,Assets,Component Units > Metropolitan School Department,Total Assets (Subtotal),3926248,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,School Department
d24b1ddb-ba64-408b-9466-b8b52abad641,2025,A,Assets,Component Units > Metropolitan School Department,Total Assets (Subtotal),1743120,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,School Department
09bdc893-24e4-49c1-a3bd-dea444ac2fec,2025,A,Liabilities,Primary Government > Governmental Activities,Total Liabilities (Subtotal),189690,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,Governmental Activities
1835b69f-612d-444d-a5d2-814347d03003,2025,A,Net Assets,Primary Government > Governmental Activities,Restricted for: Capital Projects,4852,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,Governmental Activities
db4267cb-196d-4109-b3d0-d01936b25471,2025,A,Assets,Primary Government > Business-type Activities,Total Assets (Subtotal),-16569,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,Business-type Activities
171e035b-e295-4856-a8b4-35d1108898a6,2025,A,Assets,Primary Government > Business-type Activities,Total Assets (Subtotal),199756,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,Business-type Activities
48bd65d8-d08c-4f81-8e68-0cc540c2de85,2025,A,Deferred Inflows of Resources,Component Units > Metropolitan School Department,Pension Changes in Proportion,60061,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,School Department
d266c90a-6460-4d66-8f09-99e81f5298f3,2025,A,Deferred Inflows of Resources,Component Units > Metropolitan School Department,Pension Changes in Experience,15568,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,School Department
a2d42636-1b70-46b0-bffa-9a15b3177309,2025,A,Assets,Component Units > Metropolitan School Department,Total Assets (Subtotal),916438,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,School Department
293f86ec-0a49-4bff-92c1-10eeb801a41b,2025,A,Deferred Outflows of Resources,Component Units > Metropolitan School Department,Pension Changes in Experience,782315,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,School Department
7e9c7860-705c-4f22-8c91-dea92ce57497,2025,A,Assets,Primary Government > Governmental Activities,Total Assets (Subtotal),375,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,Governmental Activities
b9de73ed-8103-4301-8142-e996ca3fa4ac,2025,A,Deferred Inflows of Resources,Component Units > Metropolitan School Department,Total Deferred Inflows of Resources,4659299,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,School Department
4c591dfa-1c2b-4c32-83fb-07ee49beacc2,2025,A,Net Assets,Primary Government > Business-type Activities,Unrestricted,1964494,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,Business-type Activities
443947f1-2417-49d5-9260-a642320c576c,2025,A,Deferred Outflows of Resources,Primary Government > Governmental Activities,Pension Changes in Assumptions,21696,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,Governmental Activities
adb9dcac-49ec-4165-83ff-685d3c2ae644,2025,A,Deferred Outflows of Resources,Primary Government > Governmental Activities,Pension Contributions After Measurement Date,56903,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,Governmental Activities
56438a38-562b-4d4f-b519-18a79b91638a,2025,A,Deferred Outflows of Resources,Component Units > Metropolitan School Department,Pension Changes in Proportion,8506,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,School Department
ae6b0737-a3b3-412c-95f1-2000e1a5e5b4,2025,A,Assets,Primary Government > Governmental Activities,Total Assets (Subtotal),4909632,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,Governmental Activities
32785f8d-260b-4db5-a931-31f1bd7bd95e,2025,A,Assets,Primary Government > Business-type Activities,Total Assets (Subtotal),17838727,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,Business-type Activities
823e57ff-78b5-47e5-9258-cd4245cd56e7,2025,A,Deferred Outflows of Resources,Primary Government > Governmental Activities,Pension Changes in Experience,65945,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,Governmental Activities
26c9e45b-7c78-40e0-a02a-9c3d81dc78ab,2025,A,Liabilities,Primary Government > Governmental Activities,Total Liabilities (Subtotal),73633,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,Governmental Activities
91c8c699-3252-4227-b236-10b1ddb88756,2025,A,Net Assets,Component Units > Metropolitan School Department,Restricted for: Education,704806,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,School Department
95d3e96b-f132-4c44-90e4-af316248decd,2025,A,Assets,Primary Government > Business-type Activities,Total Assets (Subtotal),2262025,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,Business-type Activities
e8f5d57b-4e68-4a87-91fd-0fb3b304cd66,2025,A,Net Assets,Component Units > Metropolitan School Department,Restricted for: Pensions,2156619,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,School Department
5a66e0f6-ecc8-4082-8e5e-e1ba88bfe1ba,2025,A,Deferred Outflows of Resources,Component Units > Metropolitan School Department,OPEB Changes in Assumptions,232694,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,School Department
a4c6a51c-fd8b-479e-86a4-4dc2d7da081f,2025,A,Net Assets,Primary Government > Governmental Activities,Restricted for: Public Health and Welfare,165442,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,Governmental Activities
09eeb6df-7cb5-4358-b086-2832ddb52b3a,2025,A,Deferred Outflows of Resources,Component Units > Metropolitan School Department,OPEB Contributions After Measurement Date,63105,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,School Department
c7189920-017e-4692-8481-1a8e736c6a59,2025,A,Liabilities,Primary Government > Business-type Activities,Total Liabilities (Subtotal),8408019,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,Business-type Activities
074c4a8a-f276-49c0-b3a5-1f9b939306e4,2025,A,Assets,Primary Government > Business-type Activities,Total Assets (Subtotal),196499,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,Business-type Activities
df7ba92b-c919-46f3-94e2-320068ac9bd4,2025,A,Assets,Component Units > Metropolitan School Department,Total Assets (Subtotal),283017,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,15,,,4,School Department
7ecd7754-f93b-47e1-91d1-7a9ec961904d,2025,A,Deferred Inflows of Resources,Primary Government > Governmental Activities,Pension Changes in Investment Earnings,31910,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,Governmental Activities
e96a1662-a054-43db-8705-e701a4a13f2a,2025,A,Deferred Inflows of Resources,Component Units > Metropolitan School Department,Pension Changes in Investment Earnings,451999,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,School Department
4dc20594-d0bc-49d9-aa3c-259d6f0465d8,2025,A,Liabilities,Primary Government > Governmental Activities,Due to Other Governments,71781,2025 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2025%20Moore%20County%20Financial%20Report.pdf,16,,,4,Governmental Activities
