id,year,exhibit_id,category,hierarchy_path,label,amount,file_name,storage_url,pdf_page,bounding_box,created_at,hierarchy_level,parent_entity
31c8b158-c6b4-4d4c-8011-9f5bfb65414f,2024,A,Assets,Primary Government > Governmental Activities,Total Assets (Subtotal),649370,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,Governmental Activities
336b0d32-6fc0-4fbc-a94a-ada2ea01b8ee,2024,A,Assets,Primary Government > Business-type Activities,Total Assets,21173483,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.51153+00,3,Business-type Activities
3489dcf7-3b94-416d-9483-648113aa0133,2024,A,Assets,Component Units > Metropolitan School Department,Total Assets (Subtotal),23680290,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,School Department
35687057-ba22-4fda-b9ef-3434fc745da8,2024,A,Net Position,Component Units > Metropolitan School Department,Total Net Position,28142857,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-22 23:39:33.429414+00,3,School Department
36c909c4-ac31-4dfa-b5da-370912f45640,2024,A,Net Position,Primary Government > Governmental Activities,Total Net Position,2359669,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,3,Governmental Activities
39c6ea99-2a6c-40f6-9d5f-3cb280f5c4ac,2024,A,Deferred Inflows of Resources,Component Units > Metropolitan School Department,Deferred Current Property Taxes,3494583,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,School Department
3a8b971e-8277-459f-abfa-040605cc394f,2024,A,Assets,Primary Government > Governmental Activities,Total Assets (Subtotal),64816,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,Governmental Activities
3fec2bb7-4bd7-438c-a171-4b102002759f,2024,A,Assets,Primary Government > Business-type Activities,Total Assets (Subtotal),209850,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,Business-type Activities
43b47b36-b497-4edd-a704-011a77f17b13,2024,,Net Position,,Moore County Grand Total,42161050,,,,,2026-01-23 04:56:55.751297+00,1,Total Moore County
43f265a9-c03c-4303-a1d6-c53e141a31a3,2024,A,Assets,Component Units > Metropolitan School Department,Total Assets,32311953,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-22 23:39:33.429414+00,3,School Department
456c71f3-cca7-45c5-a064-d0a8d8524a3f,2024,A,Liabilities,Primary Government > Business-type Activities,Total Liabilities (Subtotal),477340,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,Business-type Activities
46842903-53a7-4a7f-a87b-de81cbab0069,2024,,Liabilities,,Primary Government,28502705,,,,,2026-01-23 04:56:55.751297+00,2,Moore County Grand Total
4764e539-e99a-4bcd-9033-5123bfd5eeb8,2024,A,Deferred Inflows of Resources,Component Units > Metropolitan School Department,OPEB Changes in Proportion,78981,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,School Department
477aedd1-6695-4bde-8870-18fa3f9fd9be,2024,A,Net Assets,Component Units > Metropolitan School Department,Unrestricted,1117361,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,School Department
47ab1c81-7df4-4eb2-915d-cf078e7795f1,2024,A,Liabilities,Component Units > Metropolitan School Department,Total Liabilities,2411431,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-22 23:39:33.429414+00,3,School Department
4abc0e07-4374-4f65-8f65-7e05a1a3cf14,2024,A,Deferred Outflows of Resources,Primary Government > Governmental Activities,Total Deferred Outflows of Resources,191948,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.51153+00,4,Governmental Activities
4d7590b0-6e35-4483-80b3-c9f212e4fc6e,2024,A,Net Assets,Primary Government > Governmental Activities,Restricted for: Other Purposes,39583,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,Governmental Activities
4f39cd33-50a8-40d5-9cd1-898b1dc47fbc,2024,A,Deferred Outflows of Resources,Component Units > Metropolitan School Department,Pension Contributions After Measurement Date,418979,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.51153+00,4,School Department
5059c52b-fb3d-4136-a4b7-d0e094483a77,2024,A,Assets,Primary Government > Governmental Activities,Total Assets,26040045,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.51153+00,3,Governmental Activities
56636309-64a9-416d-86da-6e7fcbc9aa03,2024,A,Assets,Component Units > Metropolitan School Department,Total Assets (Subtotal),396852,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,School Department
571f2b82-fcd0-486f-953d-5622c945dfb3,2024,A,Liabilities,Primary Government > Business-type Activities,Total Liabilities (Subtotal),444846,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,Business-type Activities
5b8125d2-6db1-41e9-a259-0548fd57735c,2024,,Liabilities,,Moore County Grand Total,30914136,,,,,2026-01-23 04:56:55.751297+00,1,Total Moore County
5ba7413c-d4fc-4a43-ad77-55066f23a033,2024,A,Deferred Inflows of Resources,Primary Government > Governmental Activities,Deferred Current Property Taxes,4884578,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,Governmental Activities
611d368d-7b0a-4488-bac7-8f65a5c3bf5c,2024,A,Assets,Primary Government > Governmental Activities,Total Assets (Subtotal),2874509,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,Governmental Activities
6df86fce-b4b8-4f75-9267-a091e6eac19e,2024,A,Deferred Inflows of Resources,Component Units > Metropolitan School Department,OPEB Changes in Assumptions,196785,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,School Department
6f78734b-870b-4854-a4d2-3529823f5817,2024,A,Net Assets,Primary Government > Governmental Activities,Unrestricted,-11354042,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,Governmental Activities
70928d70-6796-4363-81b2-f8f92e9dfcc3,2024,A,Assets,Primary Government > Governmental Activities,Total Assets (Subtotal),-100944,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,Governmental Activities
74cea044-eb9a-4af9-9aeb-7465917f971f,2024,A,Deferred Outflows of Resources,Primary Government > Governmental Activities,Pension Changes in Investment Earnings,23870,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.51153+00,4,Governmental Activities
76973af5-5c5f-4fa1-8669-80fe9d1464cb,2024,A,Assets,Component Units > Metropolitan School Department,Total Assets (Subtotal),39342,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,School Department
778443a9-b6aa-45a1-b9c3-7706110bea05,2024,A,Net Assets,Primary Government > Business-type Activities,Net Investment in Capital Assets,8951758,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,Business-type Activities
77d9a5cd-0477-4328-a884-91d87747e27d,2024,A,Net Assets,Primary Government > Governmental Activities,Net Investment in Capital Assets,10807465,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,Governmental Activities
7a63716d-a4ec-4b58-8a3e-2a980a66cdc4,2024,A,Assets,Primary Government > Governmental Activities,Total Assets (Subtotal),767667,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,Governmental Activities
7c05c990-bb06-452d-ac5c-e19883f58b2c,2024,A,Liabilities,Primary Government > Governmental Activities,Total Liabilities (Subtotal),107740,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,Governmental Activities
7f81473d-433b-4071-acfe-2c3d2f79721d,2024,A,Assets,Primary Government > Governmental Activities,Total Assets (Subtotal),1497479,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,Governmental Activities
8070fddb-b06e-426e-93ce-7668842fea66,2024,A,Assets,Primary Government > Governmental Activities,Total Assets (Subtotal),-38827,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,Governmental Activities
825af365-d383-4f30-8fdd-3471767a3c44,2024,A,Assets,Component Units > Metropolitan School Department,Total Assets (Subtotal),1303605,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,School Department
83431e6b-2071-4f16-bafb-70d8050b8c19,2024,A,Deferred Outflows of Resources,Component Units > Metropolitan School Department,OPEB Changes in Experience,229077,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.51153+00,4,School Department
83464774-ecf8-4b6d-ad32-8311cf498d54,2024,A,Liabilities,Primary Government > Governmental Activities,Total Liabilities (Subtotal),252,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,Governmental Activities
8804738b-7b73-4b1e-b52b-8b68fb6a3566,2024,A,Liabilities,Component Units > Metropolitan School Department,Total Liabilities (Subtotal),419308,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,School Department
8d063143-e5ee-4701-bfd2-f24487352de5,2024,A,Assets,Component Units > Metropolitan School Department,Total Assets (Subtotal),133342,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,School Department
8d33dc32-ab14-4492-8b94-8cc50da1d955,2024,A,Assets,Primary Government > Governmental Activities,Total Assets (Subtotal),567899,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,15,,2026-01-20 04:13:45.133824+00,4,Governmental Activities
8f38a06d-974e-4c54-aa2a-e3bc6a85de5f,2024,A,Liabilities,Component Units > Metropolitan School Department,Total Liabilities (Subtotal),1802729,2024 Moore County Financial Report.pdf,https://hovdckksdjofgghaxtif.supabase.co/storage/v1/object/public/AFR_reports/originals/2024%20Moore%20County%20Financial%20Report.pdf,16,,2026-01-20 04:13:45.51153+00,4,School Department
